iter	Passed	Remaining
9445	70697	4146
9446	70704	4138
9447	70711	4131
9448	70718	4123
9449	70726	4116
9450	70734	4108
9451	70741	4101
9452	70749	4093
9453	70756	4086
9454	70762	4078
9455	70770	4071
9456	70778	4063
9457	70785	4056
9458	70792	4048
9459	70800	4041
9460	70807	4033
9461	70815	4026
9462	70823	4019
9463	70831	4011
9464	70839	4004
9465	70848	3996
9466	70855	3989
9467	70863	3981
9468	70870	3974
9469	70878	3966
9470	70886	3959
9471	70894	3951
9472	70900	3944
9473	70907	3936
9474	70914	3929
9475	70922	3921
9476	70929	3914
9477	70936	3906
9478	70944	3899
9479	70951	3891
9480	70959	3884
9481	70966	3876
9482	70974	3869
9483	70981	3861
9484	70990	3854
9485	70997	3847
9486	71004	3839
9487	71012	3832
9488	71020	3824
9489	71028	3817
9490	71036	3809
9491	71042	3802
9492	71050	3794
9493	71058	3787
9494	71067	3779
9495	71075	3772
9496	71082	3764
9497	71089	3757
9498	71097	3749
9499	71107	3742
9500	71115	3735
9501	71122	3727
9502	71130	3720
9503	71137	3712
9504	71144	3705
9505	71152	3697
9506	71160	3690
9507	71166	3682
9508	71175	3675
9509	71182	3667
9510	71190	3660
9511	71196	3652
9512	71204	3645
9513	71213	3637
9514	71220	3630
9515	71228	3622
9516	71236	3615
9517	71244	3607
9518	71251	3600
9519	71262	3593
9520	71269	3585
9521	71277	3578
9522	71284	3570
9523	71291	3563
9524	71298	3555
9525	71306	3548
9526	71313	3540
9527	71321	3533
9528	71328	3525
9529	71335	3518
9530	71342	3510
9531	71348	3503
9532	71356	3495
9533	71364	3488
9534	71371	3480
9535	71379	3473
9536	71387	3465
9537	71395	3458
9538	71402	3450
9539	71409	3443
9540	71417	3435
9541	71425	3428
9542	71432	3420
9543	71440	3413
9544	71448	3405
9545	71456	3398
9546	71463	3390
9547	71470	3383
9548	71477	3375
9549	71484	3368
9550	71491	3360
9551	71499	3353
9552	71508	3345
9553	71516	3338
9554	71524	3331
9555	71531	3323
9556	71539	3316
9557	71546	3308
9558	71553	3301
9559	71560	3293
9560	71569	3286
9561	71577	3278
9562	71584	3271
9563	71592	3263
9564	71600	3256
9565	71607	3248
9566	71615	3241
9567	71623	3233
9568	71631	3226
9569	71639	3218
9570	71647	3211
9571	71655	3204
9572	71664	3196
9573	71671	3189
9574	71679	3181
9575	71686	3174
9576	71693	3166
9577	71701	3159
9578	71708	3151
9579	71716	3144
9580	71724	3136
9581	71732	3129
9582	71739	3121
9583	71747	3114
9584	71755	3106
9585	71763	3099
9586	71771	3091
9587	71780	3084
9588	71787	3076
9589	71795	3069
9590	71802	3061
9591	71809	3054
9592	71817	3046
9593	71825	3039
9594	71832	3032
9595	71839	3024
9596	71848	3017
9597	71856	3009
9598	71863	3002
9599	71870	2994
9600	71877	2987
9601	71884	2979
9602	71891	2972
9603	71899	2964
9604	71906	2957
9605	71915	2949
9606	71922	2942
9607	71929	2934
9608	71936	2927
9609	71943	2919
9610	71950	2912
9611	71957	2904
9612	71964	2897
9613	71970	2889
9614	71979	2882
9615	71986	2874
9616	71994	2867
9617	72002	2859
9618	72010	2852
9619	72017	2844
9620	72024	2837
9621	72032	2829
9622	72039	2822
9623	72047	2814
9624	72055	2807
9625	72062	2799
9626	72070	2792
9627	72078	2784
9628	72087	2777
9629	72096	2770
9630	72104	2762
9631	72111	2755
9632	72118	2747
9633	72125	2740
9634	72133	2732
9635	72141	2725
9636	72148	2717
9637	72155	2710
9638	72164	2702
9639	72171	2695
9640	72179	2687
9641	72186	2680
9642	72194	2672
9643	72201	2665
9644	72208	2657
9645	72215	2650
9646	72223	2642
9647	72233	2635
9648	72240	2627
9649	72247	2620
9650	72255	2612
9651	72263	2605
9652	72272	2598
9653	72280	2590
9654	72287	2583
9655	72294	2575
9656	72301	2568
9657	72309	2560
9658	72317	2553
9659	72324	2545
9660	72332	2538
9661	72339	2530
9662	72346	2523
9663	72354	2515
9664	72362	2508
9665	72370	2500
9666	72377	2493
9667	72384	2485
9668	72392	2478
9669	72399	2470
9670	72405	2463
9671	72413	2455
9672	72419	2448
9673	72427	2440
9674	72435	2433
9675	72443	2425
9676	72450	2418
9677	72458	2410
9678	72465	2403
9679	72472	2395
9680	72480	2388
9681	72487	2380
9682	72494	2373
9683	72501	2365
9684	72508	2358
9685	72515	2350
9686	72524	2343
9687	72531	2335
9688	72539	2328
9689	72546	2320
9690	72553	2313
9691	72560	2305
9692	72568	2298
9693	72576	2290
9694	72584	2283
9695	72591	2275
9696	72600	2268
9697	72608	2261
9698	72618	2253
9699	72626	2246
9700	72635	2238
9701	72643	2231
9702	72651	2223
9703	72659	2216
9704	72666	2208
9705	72673	2201
9706	72681	2193
9707	72688	2186
9708	72696	2178
9709	72703	2171
9710	72710	2163
9711	72718	2156
9712	72725	2148
9713	72733	2141
9714	72740	2133
9715	72747	2126
9716	72754	2118
9717	72761	2111
9718	72769	2103
9719	72775	2096
9720	72782	2088
9721	72789	2081
9722	72796	2073
9723	72803	2066
9724	72810	2058
9725	72818	2051
9726	72825	2043
9727	72834	2036
9728	72843	2029
9729	72851	2021
9730	72858	2014
9731	72865	2006
9732	72871	1999
9733	72878	1991
9734	72887	1984
9735	72895	1976
9736	72903	1969
9737	72910	1961
9738	72918	1954
9739	72924	1946
9740	72931	1939
9741	72938	1931
9742	72946	1924
9743	72953	1916
9744	72961	1909
9745	72968	1901
9746	72976	1894
9747	72983	1886
9748	72990	1879
9749	72998	1871
9750	73006	1864
9751	73013	1856
9752	73021	1849
9753	73028	1841
9754	73037	1834
9755	73045	1826
9756	73053	1819
9757	73060	1811
9758	73068	1804
9759	73075	1796
9760	73084	1789
9761	73091	1781
9762	73098	1774
9763	73106	1767
9764	73113	1759
9765	73119	1751
9766	73127	1744
9767	73134	1737
9768	73141	1729
9769	73148	1722
9770	73155	1714
9771	73162	1707
9772	73170	1699
9773	73179	1692
9774	73187	1684
9775	73195	1677
9776	73204	1669
9777	73214	1662
9778	73222	1654
9779	73228	1647
9780	73236	1639
9781	73244	1632
9782	73252	1624
9783	73259	1617
9784	73267	1609
9785	73275	1602
9786	73283	1594
9787	73290	1587
9788	73298	1579
9789	73305	1572
9790	73313	1564
9791	73320	1557
9792	73328	1549
9793	73335	1542
9794	73343	1534
9795	73350	1527
9796	73358	1520
9797	73366	1512
9798	73375	1505
9799	73381	1497
9800	73389	1490
9801	73397	1482
9802	73404	1475
9803	73411	1467
9804	73419	1460
9805	73427	1452
9806	73434	1445
9807	73441	1437
9808	73448	1430
9809	73456	1422
9810	73464	1415
9811	73472	1407
9812	73479	1400
9813	73487	1392
9814	73495	1385
9815	73503	1377
9816	73511	1370
9817	73519	1362
9818	73526	1355
9819	73534	1347
9820	73542	1340
9821	73548	1332
9822	73557	1325
9823	73566	1317
9824	73574	1310
9825	73581	1302
9826	73589	1295
9827	73597	1288
9828	73606	1280
9829	73612	1273
9830	73620	1265
9831	73627	1258
9832	73635	1250
9833	73642	1243
9834	73650	1235
9835	73658	1228
9836	73668	1220
9837	73675	1213
9838	73682	1205
9839	73690	1198
9840	73697	1190
9841	73704	1183
9842	73711	1175
9843	73719	1168
9844	73728	1160
9845	73735	1153
9846	73743	1145
9847	73750	1138
9848	73757	1130
9849	73765	1123
9850	73772	1115
9851	73779	1108
9852	73788	1100
9853	73795	1093
9854	73803	1085
9855	73810	1078
9856	73817	1070
9857	73825	1063
9858	73833	1055
9859	73840	1048
9860	73848	1040
9861	73855	1033
9862	73863	1025
9863	73871	1018
9864	73879	1011
9865	73887	1003
9866	73895	996
9867	73902	988
9868	73909	981
9869	73916	973
9870	73924	966
9871	73931	958
9872	73939	951
9873	73946	943
9874	73955	936
9875	73964	928
9876	73971	921
9877	73978	913
9878	73987	906
9879	73994	898
9880	74001	891
9881	74009	883
9882	74016	876
9883	74022	868
9884	74030	861
9885	74037	853
9886	74045	846
9887	74052	838
9888	74060	831
9889	74067	823
9890	74074	816
9891	74083	808
9892	74091	801
9893	74098	793
9894	74105	786
9895	74114	778
9896	74122	771
9897	74129	763
9898	74138	756
9899	74146	748
9900	74152	741
9901	74160	733
9902	74168	726
9903	74176	718
9904	74185	711
9905	74195	704
9906	74203	696
9907	74211	689
9908	74218	681
9909	74232	674
9910	74244	666
9911	74255	659
9912	74266	651
9913	74276	644
9914	74288	636
9915	74300	629
9916	74312	621
9917	74324	614
9918	74335	607
9919	74345	599
9920	74358	592
9921	74372	584
9922	74388	577
9923	74405	569
9924	74419	562
9925	74428	554
9926	74440	547
9927	74448	539
9928	74458	532
9929	74467	524
9930	74479	517
9931	74493	510
9932	74504	502
9933	74518	495
9934	74531	487
9935	74541	480
9936	74551	472
9937	74562	465
9938	74571	457
9939	74580	450
9940	74587	442
9941	74594	435
9942	74601	427
9943	74609	420
9944	74617	412
9945	74625	405
9946	74634	397
9947	74643	390
9948	74651	382
9949	74661	375
9950	74669	367
9951	74679	360
9952	74692	352
9953	74704	345
9954	74719	337
9955	74730	330
9956	74740	322
9957	74750	315
9958	74759	307
9959	74768	300
9960	74777	292
9961	74784	285
9962	74792	277
9963	74800	270
9964	74809	262
9965	74817	255
9966	74825	247
9967	74836	240
9968	74847	232
9969	74856	225
9970	74866	217
9971	74876	210
9972	74886	202
9973	74896	195
9974	74906	187
9975	74917	180
9976	74927	172
9977	74937	165
9978	74946	157
9979	74956	150
9980	74965	142
9981	74975	135
9982	74993	127
9983	75003	120
9984	75012	112
9985	75021	105
9986	75027	97
9987	75035	90
9988	75042	82
9989	75050	75
9990	75058	67
9991	75065	60
9992	75075	52
9993	75084	45
9994	75092	37
9995	75101	30
9996	75110	22
9997	75119	15
9998	75128	7
9999	75138	0
